eBird English Name,eBird Scientific Name,Diet-Inv,Diet-Vend,Diet-Vect,Diet-Vfish,Diet-Vunk,Diet-Scav,Diet-Fruit,Diet-Nect,Diet-Seed,Diet-PlantO,Diet-5Cat,Diet-Source,Diet-Certainty,Diet-EnteredBy,ForStrat-watbelowsurf,ForStrat-wataroundsurf,ForStrat-ground,ForStrat-understory,ForStrat-midhigh,ForStrat-canopy,ForStrat-aerial,PelagicSpecialist,ForStrat-Source,ForStrat-SpecLevel,ForStrat-EnteredBy,Breeding Period,Ground Nester (Open),Ground Nester (Concealed),Canopy Nester,mid story/Shrub/thicket nester,Earthen Cavity nester,Tree Cavity Nester,Cliff Nester,Nest in urban structures,Nest in urban gardens,Area of distribution range (sq. km.),Remarks
Lesser Shortwing,Brachypteryx leucophris,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_10,A,Carolina,0,0,100,0,0,0,0,0,Ref_10,1,Jessica,Apr-Jul,0,1,0,0,0,0,0,0,0,150793,spelled Leucophrys 
Rusty-bellied Shortwing,Brachypteryx hyperythra,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_10,B,Carolina,0,0,50,50,0,0,0,0,Ref_10,1,Jessica,Apr-Jun,NA,NA,NA,NA,NA,NA,NA,NA,NA,14776,
Gould's Shortwing,Brachypteryx stellata,50,0,0,0,0,0,0,0,50,0,Omnivore,Ref_10,B,Carolina,0,0,100,0,0,0,0,0,Ref_10,1,Jessica,May-Jul,NA,NA,NA,NA,NA,NA,NA,NA,NA,20087,Treated as Heteroxenicus stellatus by HBW and birdlife
Indian Blue Robin,Larvivora brunnea,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_10,A,Carolina,0,0,70,30,0,0,0,0,Ref_11,1,Jessica,May-Jul,0,1,0,0,0,1,0,0,0,850795,"Treated as Luscinia brunnea in foraging attribute dataset
Three distributions given by Birdlife map data (2 for non-breeding range, 2 for breeding range and 1 for resident range respectively). Sum of the three is given"
Siberian Blue Robin,Larvivora cyane,70,0,0,0,0,0,10,0,20,0,Invertebrate,Ref_10,A,Carolina,0,0,50,50,0,0,0,0,Ref_11,1,Jessica,May-Jul,0,1,0,0,0,0,0,0,0,332,"Treated as Luscinia cyane in foraging attribute dataset
Non-breeding range"
Bluethroat,Luscinia svecica,60,0,10,0,0,0,20,0,10,0,Invertebrate,Ref_10,A,Carolina,0,0,50,50,0,0,0,0,Ref_11,1,Jessica,Jun-Jul,0,1,0,0,0,0,0,0,0,2718268,"Treated as Cyanecula svecica in HBW and Birdlife
Two distributions given by Birdlife map data (for non-breeding range and breeding range respectively). Sum of the two is given"
White-bellied Redstart,Luscinia phaenicuroides,60,0,0,0,0,0,40,0,0,0,Invertebrate,Ref_10,A,Carolina,0,0,100,0,0,0,0,0,Ref_11,1,Jessica,May-Jul,0,1,0,0,0,0,0,0,0,136566,"Treated as Hodgsonius phaenicuroides in HBW, Birdlife and Foraging attribute dataset
Three distributions given by Birdlife map data (for resident range, non-breeding range and breeding range respectively). Sum of the three is given"
Little Forktail,Enicurus scouleri,90,0,0,0,0,0,0,0,0,10,Invertebrate,Ref_10,A,Carolina,0,0,80,20,0,0,0,0,Ref_11,1,Jessica,Apr-Jul,0,1,0,0,1,0,0,0,0,295977,
Black-backed Forktail,Enicurus immaculatus,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_10,A,Carolina,0,0,100,0,0,0,0,0,Ref_11,1,Jessica,Mar-May,0,1,0,0,1,0,0,0,0,235031,
Slaty-backed Forktail,Enicurus schistaceus,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_10,A,Carolina,0,0,100,0,0,0,0,0,Ref_11,1,Jessica,Feb-Jun,0,1,0,0,0,1,0,0,0,149224,
White-crowned Forktail,Enicurus leschenaulti,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_10,A,Carolina,0,0,100,0,0,0,0,0,Ref_11,1,Jessica,Apr-Jun,0,1,0,0,1,0,0,0,0,214074,
Spotted Forktail,Enicurus maculatus,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_10,A,Carolina,0,0,100,0,0,0,0,0,Ref_11,1,Jessica,Apr-Jul,0,1,0,0,1,0,0,1,0,238879,
Blue-fronted Robin,Cinclidium frontale,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_10,C,Carolina,0,0,50,50,0,0,0,0,Ref_11,1,Jessica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19082,Two distributions given by Birdlife map data (for non-breeding range and resident range respectively). Sum of the two is given
Malabar Whistling-Thrush,Myophonus horsfieldii,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_10,A,Carolina,0,0,100,0,0,0,0,0,Ref_10,1,Jessica,Feb-Aug,0,0,0,1,0,0,1,1,0,401865,
Blue Whistling-Thrush,Myophonus caeruleus,60,0,10,0,0,0,30,0,0,0,Invertebrate,Ref_10,A,Carolina,0,0,100,0,0,0,0,0,Ref_10,1,Jessica,Apr-Aug,0,0,0,0,1,1,1,1,0,455337,"Three distributions given by Birdlife map data (for resident range, non-breeding range and breeding range respectively). Sum of the three is given"
Firethroat,Calliope pectardens,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_10,A,Carolina,0,0,100,0,0,0,0,0,Ref_11,1,Jessica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78674,Treated as Luscinia pectardens in foraging attribute dataset.
Himalayan Rubythroat,Calliope pectoralis,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_10,A,Carolina,0,0,100,0,0,0,0,0,Ref_11,1,Jessica,May-Jun,0,1,0,1,0,0,0,0,0,335746,"Treated as Luscinia pectoralis in foraging attribute dataset.
Two distributions given by Birdlife map data (for non-breeding range and breeding range respectively). Sum of the two is given"
Chinese Rubythroat,Calliope tschebaiewi,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_10,A,Carolina,0,0,100,0,0,0,0,0,Ref_11,1,Jessica,May-Aug,0,1,0,0,0,0,0,0,0,144826,"Earleir treated as conspecific with Calliope pectoralis; no seperate data available in foraging attribute dataset hence used that of pectoralis. 
Two distributions given by Birdlife map data (for non-breeding range and breeding range respectively). Sum of the two is given"
Siberian Rubythroat,Calliope calliope,80,0,0,0,0,0,0,0,0,20,Invertebrate,Ref_10,A,Carolina,0,0,50,50,0,0,0,0,Ref_11,1,Jessica,May-Jul,0,1,0,0,0,0,0,0,0,942495,"Treated as Luscinia calliope in foraging attribute dataset.
Two distributions given by Birdlife map data (for non-breeding range and passage range respectively). Sum of the two is given"
White-tailed Robin,Myiomela leucura,60,0,0,0,0,0,40,0,0,0,Invertebrate,Ref_10,A,Carolina,0,0,70,30,0,0,0,0,Ref_11,1,Jessica,Apr-Jun,0,0,0,1,1,1,0,0,0,147610,Treated as Cinclidium leucurum in foraging attribute dataset.
White-browed Bush-Robin,Tarsiger indicus,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_10,A,Carolina,0,0,100,0,0,0,0,0,Ref_11,1,Jessica,Apr-Jul,0,0,0,0,1,0,0,0,0,60302,
Golden Bush-Robin,Tarsiger chrysaeus,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_10,A,Carolina,0,0,50,50,0,0,0,0,Ref_11,1,Jessica,May-Jun,0,0,0,0,1,0,0,0,0,213025,"Three distributions given by Birdlife map data (for non-breeding range, resident range and breeding range respectively). Sum of the three is given"
Red-flanked Bluetail,Tarsiger cyanurus,80,0,0,0,0,0,10,0,10,0,Invertebrate,Ref_10,A,Carolina,0,0,50,50,0,0,0,0,Ref_11,1,Jessica,May-Aug,0,1,0,0,1,1,0,0,0,NA,"Not distributed in India. 
The point locations of sightings shown by HBW map could be referring to T. rufilatus which was considered conspecific with current species earlier. 
HBW used common name: Orange-flanked Bush-robin"
Himalayan Bluetail,Tarsiger rufilatus,80,0,0,0,0,0,10,0,10,0,Invertebrate,Ref_10,A,Carolina,0,0,50,50,0,0,0,0,Ref_11,1,Jessica,May-Aug,0,1,0,0,1,1,0,0,0,327396,"Earlier considered conspecific with T. cyanurus and not available seperately in foraging attrubutes dataset; hence attributes of T. cyanurus are used. 
HBW used common name: Himalayan Bush-robin
Three distributions given by Birdlife map data (for breeding range, resident range and non-breeding range respectively). Sum of the three is given"
Rufous-breasted Bush-Robin,Tarsiger hyperythrus,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_10,A,Carolina,0,0,100,0,0,0,0,0,Ref_11,1,Jessica,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,74576,
Rusty-tailed Flycatcher,Ficedula ruficauda,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,B,Hamish,0,0,0,100,0,0,0,0,Ref_11,1,Jessica,May-Jul,0,1,0,1,0,0,0,0,0,2527895,Two distributions given by Birdlife map data (for breeding range and non-breeding range respectively). Sum of the two is given
Kashmir Flycatcher,Ficedula subrubra,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,B,Hamish,0,0,0,80,20,0,0,0,Ref_11,1,Jessica,May-Jun,0,0,0,0,1,1,0,0,0,16288,Two distributions given by Birdlife map data (for breeding range and non-breeding range respectively). Sum of the two is given
Red-breasted Flycatcher,Ficedula parva,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,A,Hamish,0,0,0,30,50,20,0,0,Ref_11,1,Jessica,May-Jun,0,0,0,0,1,1,0,0,0,1881102,Two distributions given by Birdlife map data (for non-breeding range and passage range respectively). Sum of the two is given
Taiga Flycatcher,Ficedula albicilla,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,A,Hamish,0,0,0,30,50,20,0,0,Ref_11,1,Jessica,Jun-Aug,0,0,0,0,1,1,0,0,0,1826611,Two distributions given by Birdlife map data (for non-breeding range and passage range respectively). Sum of the two is given
Snowy-browed Flycatcher,Ficedula hyperythra,90,0,0,0,0,0,10,0,0,0,Invertebrate,Ref_11,B,Hamish,0,0,0,80,20,0,0,0,Ref_11,1,Jessica,Mar-Oct,0,1,0,0,0,1,0,0,0,281148,"Three distributions given by Birdlife map data (for breeding range, resident range and non-breeding range respectively). Sum of the three is given"
Rufous-gorgeted Flycatcher,Ficedula strophiata,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,B,Hamish,0,0,10,40,50,0,0,0,Ref_11,1,Jessica,Apr-Jun,0,1,0,1,0,0,0,0,0,225711,
Ultramarine Flycatcher,Ficedula superciliaris,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,B,Hamish,0,0,10,10,40,40,0,0,Ref_11,1,Jessica,Apr-Jul,0,0,0,0,1,1,0,0,0,847519,Two distributions given by Birdlife map data (for breeding range and non-breeding range respectively). Sum of the two is given
Little Pied Flycatcher,Ficedula westermanni,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,B,Hamish,0,0,0,0,40,60,0,0,Ref_11,1,Jessica,Mar-Aug,0,1,0,1,0,0,0,0,0,497029,"Three distributions given by Birdlife map data (for breeding range, non-breeding range and resident range respectively). Sum of the three is given"
Mugimaki Flycatcher,Ficedula mugimaki,80,0,0,0,0,0,10,0,10,0,Invertebrate,Ref_11,B,Hamish,0,0,10,0,50,40,0,0,Ref_11,1,Jessica,May-Jul,0,0,0,1,0,0,0,0,0,NA,Few records from India and birdlife map doesn't include india
Yellow-rumped Flycatcher,Ficedula zanthopygia,70,0,0,0,0,0,30,0,0,0,Invertebrate,Ref_11,A,Hamish,0,0,0,33,33,33,0,0,Ref_11,1,Jessica,May-Jul,0,0,0,1,0,1,0,1,0,NA,Few records from India and birdlife map doesn't include india
Slaty-blue Flycatcher,Ficedula tricolor,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,A,Hamish,0,0,33,33,33,0,0,0,Ref_11,1,Jessica,Apr-Jul,0,0,0,0,1,1,0,0,0,358345,"Three distributions given by Birdlife map data (for breeding range, non-breeding range and resident range respectively). Sum of the three is given"
Black-and-orange Flycatcher,Ficedula nigrorufa,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,B,Hamish,0,0,50,50,0,0,0,0,Ref_11,1,Jessica,Mar-Jul,0,1,0,1,0,0,0,0,0,21611,
Pygmy Flycatcher,Ficedula hodgsoni,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,B,Jennifer,0,0,0,33,33,33,0,0,Ref_11,1,Jessica,Mar-Jul,0,0,0,1,0,0,0,0,0,101391,"Regarded as Muscicapella hodgsoni in foraging attribute table.
Two distributions given by Birdlife map data (for resident range and non-breeding range respectively). Sum of the two is given"
Slaty-backed Flycatcher,Ficedula sordida,50,0,0,0,0,0,50,0,0,0,Omnivore,Ref_11,B,Hamish,0,0,0,50,50,0,0,0,Ref_11,1,Jessica,Apr-July,0,1,0,0,1,0,0,0,0,133207,"Revised as Ficedula erithacus in HBW. Given as F. hodgsoni in foraging attribute table. While The current F. hodgsoni (pgmy blue) according to HBW is given as Muscicapella hodgsoni in foraging attribute table.
Two distributions given by Birdlife map data (for resident range and non-breeding range respectively). Sum of the two is given"
Sapphire Flycatcher,Ficedula sapphira,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,B,Hamish,0,0,0,50,50,0,0,0,Ref_11,1,Jessica,Apr-Jun,0,0,0,0,1,1,0,0,0,173679,Two distributions given by Birdlife map data (for resident range and non-breeding range respectively). Sum of the two is given
Rufous-backed Redstart,Phoenicurus erythronotus,60,0,0,0,0,0,20,0,20,0,Invertebrate,Ref_10,A,Carolina,0,0,50,30,20,0,0,0,Ref_11,1,Jessica,Jun-Jul,0,1,0,0,0,0,0,0,0,264120,
Blue-fronted Redstart,Phoenicurus frontalis,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_10,A,Carolina,0,0,0,33,33,33,0,0,Ref_11,1,Jessica,May-Aug,0,0,0,0,1,1,0,0,0,301331,Three distributions given by Birdlife map data (two for breeding range and one for non-breeding range respectively). Sum of the three is given
Blue-capped Redstart,Phoenicurus coeruleocephala,80,0,0,0,0,0,10,0,10,0,Invertebrate,Ref_10,A,Carolina,0,0,40,10,10,40,0,0,Ref_11,1,Other,May-Jul,0,1,0,0,0,0,0,0,0,117817,Two distributions given by Birdlife map data (for non-breeding range and breeding range respectively). Sum of the two is given
White-throated Redstart,Phoenicurus schisticeps,60,0,0,0,0,0,20,0,20,0,Invertebrate,Ref_10,A,Carolina,0,0,20,40,40,0,0,0,Ref_11,1,Jessica,May-Aug,0,0,0,0,1,1,0,0,0,19729,
White-capped Redstart,Phoenicurus leucocephalus,80,0,0,0,0,0,10,0,10,0,Invertebrate,Ref_10,A,Carolina,0,0,80,20,0,0,0,0,Ref_11,1,Walter,May-Aug,0,1,0,0,1,1,0,0,0,310967,"regarded as Chaimarrornis leucocephalus in the foraging attribute table. Three distributions given by Birdlife map data (for resident range, non-breeding range and breeding range respectively). Sum of the three is given"
Plumbeous Redstart,Phoenicurus fuliginosus,80,0,0,0,0,0,10,0,10,0,Invertebrate,Ref_10,A,Carolina,0,0,50,25,25,0,0,0,Ref_11,1,Walter; Jessica,Apr-Aug,0,0,0,0,1,1,0,1,0,366767,regarded as Rhyacornis fuliginosa in the foraging attribute table. Two distributions given by Birdlife map data (for non-breeding range and resident range respectively). Sum of the two is given
Black Redstart,Phoenicurus ochruros,60,0,0,0,0,0,30,0,10,0,Invertebrate,Ref_10,A,Carolina,0,0,60,40,0,0,0,0,Ref_11,1,Jessica,May-Aug,0,1,0,0,1,0,0,0,0,3169122,Two distributions given by Birdlife map data (for breeding range and non-breeding range respectively). Sum of the two is given
Common Redstart,Phoenicurus phoenicurus,80,0,0,0,0,0,20,0,0,0,Invertebrate,Ref_10,A,Carolina,0,0,20,40,40,0,0,0,Ref_11,1,Jessica,NA,0,0,0,0,0,1,0,1,0,NA,Few records from India
Daurian Redstart,Phoenicurus auroreus,60,0,0,0,0,0,0,0,30,10,Invertebrate,Ref_10,A,Carolina,0,0,50,50,0,0,0,0,Ref_11,1,Jessica,Apr-Jun,0,0,0,0,1,1,0,1,0,157097,"Three distributions given by Birdlife map data (for breeding range, non-breeding range and passage range respectively). Sum of the three is given"
White-winged Redstart,Phoenicurus erythrogastrus,70,0,0,0,0,0,30,0,0,0,Invertebrate,Ref_10,A,Carolina,0,0,60,20,20,0,0,0,Ref_11,1,Jessica,Jun-Jul,0,0,0,0,1,0,0,0,0,217167,"Three distributions given by Birdlife map data (for resident range, non-breeding range and breeding range respectively). Sum of the three is given"
Hodgson's Redstart,Phoenicurus hodgsoni,50,0,0,0,0,0,50,0,0,0,Omnivore,Ref_10,A,Carolina,0,0,0,50,50,0,0,0,Ref_11,1,Jessica,May-Jul,0,0,0,0,1,1,0,1,0,95145,Two distributions given by Birdlife map data (for breeding range and non-breeding range respectively). Sum of the two is given
Blue-capped Rock-Thrush,Monticola cinclorhyncha,60,0,10,0,0,0,20,0,10,0,Invertebrate,Ref_10,A,Carolina,0,0,100,0,0,0,0,0,Ref_10,1,Jessica,Apr-Aug,0,1,0,0,1,0,0,0,0,742025,Two distributions given by Birdlife map data (for breeding range and non-breeding range respectively). Sum of the two is given
Chestnut-bellied Rock-Thrush,Monticola rufiventris,80,0,10,0,0,0,10,0,0,0,Invertebrate,Ref_10,A,Carolina,0,0,100,0,0,0,0,0,Ref_10,1,Jessica,Mar-Jul,0,0,0,0,1,0,0,0,0,189388,Two distributions given by Birdlife map data (for resident range and non-breeding range respectively). Sum of the two is given
Rufous-tailed Rock-Thrush,Monticola saxatilis,80,0,10,0,0,0,10,0,0,0,Invertebrate,Ref_10,A,Carolina,0,0,100,0,0,0,0,0,Ref_10,1,Jessica,May-Jun,0,0,0,0,1,0,0,0,0,2154,
Blue Rock-Thrush,Monticola solitarius,40,10,20,0,0,0,20,0,10,0,Omnivore,Ref_10,A,Carolina,0,0,80,0,20,0,0,0,Ref_10,1,Jessica,Apr-Jul,0,0,0,0,1,0,0,1,0,3077246,Two distributions given by Birdlife map data (for non-breeding range and resident range respectively). Sum of the two is given
White-browed Bushchat,Saxicola macrorhynchus,90,0,0,0,0,0,0,0,0,10,Invertebrate,Ref_10,A,Carolina,0,0,33,33,33,0,0,0,Ref_11,1,Jessica,Mar-Jun,NA,NA,NA,NA,NA,NA,NA,NA,NA,465014,"Breeding information not available in HBW. Three distributions given by Birdlife map data (for breeding range, non-breeding range and resident range respectively). Sum of the three is given"
White-throated Bushchat,Saxicola insignis,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_10,A,Carolina,0,0,70,20,10,0,0,0,Ref_11,1,Jessica,Jun-Jul,0,0,0,0,1,0,0,0,0,86795,"Two distribution area values given for non breeding only. Checked on map; distribution range divided in two polygons, hence the sum is given"
Siberian Stonechat,Saxicola maurus,70,0,0,0,10,0,10,0,10,0,Invertebrate,Ref_10,A,Carolina,0,0,100,0,0,0,0,0,Ref_11,1,Jessica,Apr-Aug,0,1,0,0,1,0,0,0,0,2264334,Two distributions given by Birdlife map data (for breeding range and non-breeding range respectively). Sum of the two is given
White-tailed Stonechat,Saxicola leucurus,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_10,A,Carolina,0,0,80,10,10,0,0,0,Ref_11,1,Jessica,Mar-May,0,1,0,0,0,0,0,0,0,266001,
Pied Bushchat,Saxicola caprata,90,0,0,0,0,0,10,0,0,0,Invertebrate,Ref_10,A,Carolina,0,0,80,10,10,0,0,0,Ref_11,1,Jessica,Feb-May,0,1,0,0,1,1,0,1,0,3001576,Two distributions given by Birdlife map data (for resident range and breeding range respectively). Sum of the two is given
Jerdon's Bushchat,Saxicola jerdoni,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_10,A,Carolina,0,0,100,0,0,0,0,0,Ref_11,1,Jessica,Feb-May,0,1,0,0,1,0,0,0,0,124171,Three distributions given by Birdlife map data (for extant range and possibly exant range respectively). Sum of the two is given
Gray Bushchat,Saxicola ferreus,90,0,0,0,0,0,0,0,10,0,Invertebrate,Ref_10,A,Carolina,0,0,80,10,10,0,0,0,Ref_11,1,Jessica,Mar-Jul,0,1,0,0,1,0,0,0,0,785582,"Three distributions given by Birdlife map data (for resident range, breeding range and non-breeding range respectively). Sum of the three is given"
Northern Wheatear,Oenanthe oenanthe,70,0,0,0,0,0,20,0,10,0,Invertebrate,Ref_10,A,Carolina,0,0,100,0,0,0,0,0,Ref_11,1,Jessica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19545,Doesn't breed in India according to HBW
Isabelline Wheatear,Oenanthe isabellina,70,0,0,0,10,0,0,0,20,0,Invertebrate,Ref_10,A,Carolina,0,0,100,0,0,0,0,0,Ref_11,1,Jessica,Mar-Jun,0,0,0,0,1,0,0,0,0,1115428,Two distributions given by Birdlife map data (for breeding range and non-breeding range respectively). Sum of the two is given
Desert Wheatear,Oenanthe deserti,90,0,0,0,0,0,0,0,10,0,Invertebrate,Ref_10,A,Carolina,0,0,50,20,20,10,0,0,Ref_11,1,Jessica,Apr-Jun,0,1,0,0,1,0,0,1,0,1280404,Two distributions given by Birdlife map data (for breeding range and non-breeding range respectively). Sum of the two is given
Pied Wheatear,Oenanthe pleschanka,80,0,0,0,0,0,20,0,0,0,Invertebrate,Ref_10,A,Carolina,0,0,60,20,20,0,0,0,Ref_11,1,Jessica,May-Aug,0,0,0,0,1,0,0,1,0,100177,Area of distribution is for breeding range in India
Indian Chat,Cercomela fusca,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_10,A,Carolina,0,0,100,0,0,0,0,0,Ref_11,1,Jessica,Feb-Aug,0,0,0,0,1,0,1,1,0,880635,Placed under genus Oenanthe by HBW
Finsch's Wheatear,Oenanthe finschii,90,0,0,0,0,0,10,0,0,0,Invertebrate,Ref_10,A,,,,,,,,,,,,,,,,,,,,,,,,
Variable Wheatear,Oenanthe picata,90,0,0,0,0,0,10,0,0,0,Invertebrate,Ref_10,A,Carolina,0,0,100,0,0,0,0,0,Ref_11,1,Jessica,Mar-Jul,0,0,0,0,1,0,0,0,0,789084,Two distributions given by Birdlife map data (for breeding range and non-breeding range respectively). Sum of the two is given
Hume's Wheatear,Oenanthe albonigra,,,,,,,,,,,,,,,,,,,,,,,,,,Jan-Apr,0,0,0,0,1,0,0,1,0,NA,Few records from India and birdlife map doesn't include india
Red-tailed Wheatear,Oenanthe xanthoprymna,70,0,10,0,0,0,10,0,10,0,Invertebrate,Ref_10,A,Jennifer,0,0,80,10,10,0,0,0,Ref_11,1,Jessica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vagrant
Grandala,Grandala coelicolor,50,0,0,0,0,0,50,0,0,0,Omnivore,Ref_10,A,Carolina,0,0,100,0,0,0,0,0,Ref_11,1,Jessica,May-Jul,0,0,0,0,0,0,1,0,0,141036,Nests on edges
Long-tailed Thrush,Zoothera dixoni,70,0,0,0,0,0,20,0,10,0,Invertebrate,Ref_10,D1,Carolina,0,0,100,0,0,0,0,0,Ref_10,1,Jessica,May-Jul,0,0,0,1,0,0,0,0,0,197558,Two distributions given by Birdlife map data (for resident range and non-breeding range respectively). Sum of the two is given
Alpine Thrush,Zoothera mollissima,60,0,0,0,0,0,20,0,20,0,Invertebrate,Ref_10,A,Carolina,0,0,100,0,0,0,0,0,Ref_10,1,Jessica,Apr-Jul,0,1,0,0,0,0,0,0,0,84150,"Three distributions given by Birdlife map data (for resident range, breeding range and non-breeding range respectively). Sum of the three is given"
Himalayan Thrush,Zoothera salimalii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10811,"Recently described species. No informations is available on breeding. Three distributions given by Birdlife map data (for non-breeding range, resident range and breeding range respectively). Sum of the three is given"
Dark-sided Thrush,Zoothera marginata,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_10,A,Carolina,0,0,100,0,0,0,0,0,Ref_10,1,Jessica,May-Aug,0,0,0,1,0,0,0,0,0,93538,
Long-billed Thrush,Zoothera monticola,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_10,A,Carolina,0,0,100,0,0,0,0,0,Ref_10,1,Jessica,May-Jul,0,0,0,1,0,0,0,0,0,136469,
Scaly Thrush,Zoothera dauma,80,0,0,0,0,0,20,0,0,0,Invertebrate,Ref_10,A,Carolina,0,0,60,40,0,0,0,0,Ref_10,1,Jessica,Apr-Jun,0,0,0,1,0,0,0,0,0,1362034,"Three distributions given by Birdlife map data (for non-breeding range, resident range and breeding range respectively). Two values for each seasonal category were given, which were averaged and then summed"
Nilgiri Thrush,Zoothera neilgherriensis,,,,,,,,,,,,,,,,,,,,,,,,,,Mar-Jun,0,0,0,1,0,0,0,0,0,146263,Considered subspecies of Zoothera aurea
Purple Cochoa,Cochoa purpurea,50,0,0,0,0,0,50,0,0,0,Omnivore,Ref_10,A,Carolina,0,0,40,0,30,30,0,0,Ref_11,1,Jessica,May-Jul,0,0,0,1,0,0,0,0,0,50054,
Green Cochoa,Cochoa viridis,50,0,0,0,0,0,50,0,0,0,Omnivore,Ref_10,A,Carolina,0,0,20,30,50,0,0,0,Ref_11,1,Jessica,May-Jul,0,0,1,1,0,0,0,0,0,198706,
Siberian Thrush,Geokichla sibirica,60,0,0,0,0,0,40,0,0,0,Invertebrate,Ref_10,A,Carolina,0,0,80,0,10,10,0,0,Ref_10,1,Jessica,May-Jul,0,0,0,1,0,0,0,0,0,-,Vagrant records in India
Pied Thrush,Geokichla wardii,60,0,0,0,0,0,40,0,0,0,Invertebrate,Ref_10,A,Carolina,0,0,100,0,0,0,0,0,Ref_10,1,Jessica,May-Jul,0,0,0,1,0,0,0,0,0,127958,Two distributions given by Birdlife map data (for breeding range and passage range respectively). The sum of two is used
Orange-headed Thrush,Geokichla citrina,40,0,0,0,0,0,30,0,30,0,Omnivore,Ref_10,A,Carolina,0,0,60,20,20,0,0,0,Ref_10,1,Other,Apr-Sept,0,0,0,1,0,0,0,0,0,1634023,"Breeding period is cumulative for Himalaya and Peninsular India according to HBW. Three distributions given by Birdlife map data (for resident range, non-breeding range and breeding range respectively). The sum of two is used"
Chinese Thrush,Otocichla mupinensis,40,0,0,0,0,0,50,0,10,0,Omnivore,Ref_10,D1,Carolina,0,0,40,20,20,20,0,0,Genus,0,Walter,May-Jul,,,,,,,,,,-,Not distributed in India according to HBW and Grimmett. Possibly a vagrant recorded on Ebird
Mistle Thrush,Turdus viscivorus,40,0,0,0,0,0,20,0,20,20,Omnivore,Ref_10,A,Carolina,0,0,60,20,10,10,0,0,Ref_10,1,Other,LMar-Jul,0,0,1,1,0,0,0,0,0,49493,Resident in Western Himalaya; although is migratory in more teperate latitudes. Breeding period only taken for Western Himalaya
Song Thrush,Turdus philomelos,40,0,0,0,0,0,30,0,30,0,Omnivore,Ref_10,A,Carolina,0,0,100,0,0,0,0,0,Ref_10,1,Jessica,MMar-MAug,0,1,0,1,0,0,0,0,0,-,vagrant in India
Gray-winged Blackbird,Turdus boulboul,60,0,0,0,0,0,40,0,0,0,Invertebrate,Ref_10,A,Carolina,0,0,100,0,0,0,0,0,Ref_10,1,Jessica,Mar-Aug,0,1,0,1,0,0,0,0,0,195290,Two distributions given by Birdlife map data (for non-breeding range and resident range respectively). The sum of two is used
Indian Blackbird,Turdus simillimus,,,,,,,,,,,,,,,,,,,,,,,,,,Feb-Nov,0,0,0,1,0,0,0,0,0,843381,"Three distributions given by Birdlife map data (for resident range, non-breeding range and breeding range respectively). The sum of two is used"
Black-breasted Thrush,Turdus dissimilis,50,0,0,0,0,0,50,0,0,0,Omnivore,Ref_10,A,Carolina,0,0,80,0,10,10,0,0,Ref_10,1,Jessica,Apr-Jul,0,1,0,1,1,0,0,0,0,60067,Two distributions given by Birdlife map data (for non-breeding range and resident range respectively). The sum of two is used
